smiles,hof
CC1N2CC1(CO)C2,28.48
CC1=NC2C(O1)C2C=O,-26.31
CC1=C(N)OC(=N1)C#N,17.18
CC1CC2N(C)C12CO,1.27
CC12CC1C=CC2C#C,96.19
O=CNC1C2C3OC3C12,21.28
OCCC1COC(=O)O1,-172.21
CC1C2CC1(C)C1CN21,62.58
CCC12CCC1C(=N)O2,-4.96
CC(C)N1CC1(C)C=O,-24.89
CN1CC1CNC=O,-15.21
O=CCN=C1OC2CC12,1.76
NC1=NC(N)=C(O1)C=O,-50.18
NC(=O)C1CC(N1)C#N,9.68
CC1=C(CO)C(O)=NO1,-80.01
N=CN1C=NCC1=N,49.84
CC1C2C1C(=O)NC2=O,-67.44
CC(O)C#CC(C)C#C,56.84
NC1=NC(O)=C(CO)O1,-96.95
O=C1CCC11CN1,13.35
CC1=CCC(CCO)C1,-43.99
CCC1COCC2OC12,-62.66
CC1CC(O)C(O)C1=O,-128.29
C1OC2=C(NC=N2)C=C1,18.71
O=CC1(CC2OC12)C#C,49.33
CCC12C3CC(C13)C2=O,28.10
C1CC2=CC=CC=CC12,68.68
OCC1=CN=CC=C1F,-61.38
C1C2C=CC3C=CC2C13,78.53
COCC(=O)CC(C)=O,-118.60
CCC1NC(=O)OC1C,-108.45
C#CC1=NC=C(N1)C#N,117.93
CC1OC2CCC(C)C12,-38.92
CCCC1(O)COC1=O,-122.29
CC1=NC(=N)ON=C1,40.12
CC12C3CC1C(C#N)N23,111.78
CC12N=C3NC4C1C2C34,160.45
CC(CC[NH3+])CC([O-])=O,-115.82
O=CC1C2OC1C2C=O,-14.75
CC1[NH2+]CCC1C([O-])=O,-97.74
OC1C2COC1CO2,-94.75
CC1CC2=CC=C(N)N12,55.52
ON=C1CCCC1O,-46.70
CC(CC#C)(C#N)C#N,114.71
CC1CCC2COC2C1,-36.34
CC1=CC(=O)NC2CC12,-9.89
OC1CC2(CC12O)C#C,21.86
OCC1(CC#N)CCC1,-7.59
COC(CCC#N)C=O,-49.01
CCC1NC(=O)C1C=O,-63.56
CCCCC(O)C=O,-100.27
NC1=CC(=O)N=C(F)N1,-65.36
CC(C)C(=NO)C(C)C,-36.57
CC12OCC1C21COC1,-2.02
OC1CC(=O)C1O,-93.82
CC(C)(C#N)C(O)C=O,-56.59
NC1=CC(=O)CC11CN1,9.49
NC1=NC(=N)N=NO1,-16.45
C1OC1C1CC2OC2C1,-27.87
C#CC12CN1C1CC2C1,135.75
CC1C(O)CC=CC1O,-79.76
CC(=O)C12CC(=O)C1O2,-53.94
CC#CC1CN1CCO,34.33
OC1(CC1)C1NC1C#C,70.74
CCC1(OCC1=O)C=O,-85.30
CC12CC(=O)C1NC=N2,7.88
CN1C=C(C#N)C(C)=N1,51.62
CC1C2(O)CC2C11CN1,32.94
NC1=C(O)C(O)=CN=C1,-53.22
NC(=O)C1OC2CC12O,-63.11
COC1(C)C2C3OC2C13,22.26
CC1=C(NN=C1)C1CC1,48.15
CNC1=NNC=C1C=O,4.48
CC1COCC(=O)C1=O,-98.38
CCCC1=CC(N)=CO1,-26.65
FC(F)(F)C1=NNN=C1,-117.16
CC12C3CN1C2(C3)C#N,108.67
CC12COC1C(=N)O2,-22.10
CCC1OCC=CC1C,-43.42
NC1=NC=NC(=O)O1,-58.77
CC1CCC2CC12CO,-36.00
CN1C(=N)OC=C1CN,-9.57
CCC1COCC1C=O,-78.28
CC1CC(C)=C(C1)C#N,20.69
CCOC(=O)NC,-113.09
NC1(COC1=N)C#C,58.43
OCCC1(CO)COC1,-103.32
CCC(C)COC(N)=O,-126.05
CCOC12CC1COC2,-58.78
O=CC12C3C4C3C1OC24,53.66
CC1=CC(O)CC11CN1,1.46
CC1CCC11CCCC1,-5.62
CC1(O)C(=O)COC1=O,-151.18
N=C1OC2C3CC2C13,40.34
CC1COC2CC2CO1,-56.97
O=CCC(C#C)C1CO1,13.64
O=CCCCC1COC1,-60.63
CC1=CCN(C1)C(N)=O,-39.52
O=CC(=O)CC1CC1,-43.76
CC1CC(=O)N1C(C)=O,-86.81
CC(=O)NC1CCC=C1,-38.43
COC1CC2C1C2(C)C,-10.66
C1C2C3CC22OCOC132,45.66
C#CCC#CC1CCC1,122.10
CC1=CCCOCC1O,-70.47
CCCCOC(C)C#C,-8.92
N#CC1CC2CN12,89.20
COC12CC(C)C1C2C,-9.26
CNC(=O)CC(=O)C#C,-25.41
COC1CC2(C)CC12O,-46.10
N=C1CCC2(CC2)O1,-10.37
CC1CC2CC2C(=N)O1,-15.83
O=C1C=C2CCC3C2N13,61.35
C#CC1COC2CCC12,38.83
NC1=C(O)NC(=O)C=C1,-63.95
FC1=CC(=O)C(F)=CO1,-137.56
CC1C(O)C1C1CO1,-38.39
COCC(=NO)C#CC,10.34
OC1CC2CC2(C1)C#C,34.24
OCC12CC3(CO3)C1O2,-35.93
CC1CCC2C(O)CC12,-38.77
C1CC(C1)C1OCCO1,-62.88
N=C1NN=NC=CC1=N,127.48
N#CC12CC1OC=N2,46.66
NC1(C#N)C(O)C1C#C,75.24
C1CC2C3OC3C2C1,10.84
CC12C3C4OC1CC2C34,40.51
CC12CC3C(=O)C1C23C,23.55
CC1OC1CCNC=O,-72.00
CC1C=CCCC1=NO,5.15
CCOCC1CC(=O)O1,-119.66
CCC12OC3C1C2C3=O,7.06
CC1(OC1CC#N)C#N,42.38
CC1=CC=C(F)C(C)=N1,-40.95
NC1=C2N=CNC2=NO1,50.03
O=C1NC2C3NC=C1C23,66.67
CC1CC(C)C2(CO2)C1,-37.58
NC1=C(N)C(O)=C(N)O1,-41.37
O=CCC(CC=O)C#C,-7.38
OCC1C2CC=CCC12,-5.74
N=COCC(C#C)C#C,95.20
O=C1NC2CC12CC#N,41.94
CC(C)C1COC1C=O,-62.02
C1C2OC1C21CCCO1,-2.59
CN1C=NC2=C1ON=N2,35.00
CC1=NON=C1CCO,-19.18
CC(C)(C=O)C(=O)C#C,-13.92
NC(C#N)C(N)C1CN1,62.88
CC1(C)OCC(O)CO1,-134.31
CC1COC(=N)CC1C,-48.65
CCC(O)CC(F)(F)F,-240.23
C1CC(C1)C1=NC=CO1,1.08
N=C1OC23CC(C2)C13,103.01
C1CC1NC1=CON=N1,53.73
CCNC(C#N)C(C)O,-31.96
CC(C)(C)C1COC1,-43.65
CC12C3C4CC1C4N23,106.31
N=C1OC2C3NC3C2O1,5.31
OC12CN3C4C(CC13)C24,42.22
COCC12CC1OC2=O,-69.47
CC1C(C)C2C3OC3C12,28.44
CC(C=O)C1CN=CO1,-57.11
COCCCC1(C)CO1,-76.25
N1C=NN2N=CN=C12,87.88
CC1=NC(=N)NN=C1N,58.92
C1CC2C1C21CCOC1,8.59
C#CC1CN2CC=CC12,111.51
OCC1=NC(=N)C=NO1,4.40
COC1C2C(C1C)N2C,10.39
OC12CC1CCC1CC21,1.10
N=C1OC2OCC3C2C13,-28.70
N=C1OCC2C=CCN12,3.93
N#CC1COC2CC2O1,-2.85
O=C1OC=NC11CNC1,-26.75
NC1=CC(=O)OC1,-69.67
N#CC#CC1C2CC1C2,140.79
NC1=NCC(=O)C1=O,-36.08
CC12CN3C(C=C1)C23,85.31
CCC12OCC1(O)C2C,-44.19
N=C1OC2CC1N=CO2,-36.35
CC1OCC2(CO2)C1=O,-78.52
O=CC12CC1OC2,-14.59
CCOC1C2OC1C2=O,-33.10
O=CC1CC2OCC12,-21.59
O=CC1NC11C2CC1O2,46.71
CNC1=NC(CN1)C#N,46.79
C1CC11CCCCCO1,-29.83
NC1=CC(=O)OC(=N)N1,-60.42
CNC(=O)NCC1CN1,-28.31
CC1CC2(C)OCC12,-15.51
OC12C3NC1C(=O)C23O,-9.70
N=COC1C2CN2C1=N,60.47
C1CC23CCC(C=C2)C13,72.19
CC1(CC([NH3+])C1)C([O-])=O,-34.03
CC1C(C#N)C2CN12,80.81
N#CCC1NC1CC#N,84.71
O=CC1NC11CNC1=O,-14.04
C1OC2=NCC3OC1C23,-1.78
CC(C)CC(=O)C(C)=O,-97.48
CC12CC1C1(O)CC1O2,-23.61
CCN=C1OCC1C#C,44.25
OC1COCC1N1CC1,-42.01
OC1CC=C(CC#N)C1,0.07
OCCN=C1NCCO1,-70.84
CC1OC2CC1OC2C,-79.57
CCC1=C(C)ON=C1O,-53.32
C#CC1CNC(=N1)C#C,145.47
CC1=CC(=O)OCC1O,-112.09
CCC1(C)CC=CCO1,-43.85
CCC1C(C=O)N1CC,-19.71
CN1CC1C(=O)NC=O,-47.22
CN1C2C3CC2(C)C13C,84.28
CCN1C=C(CO)C=N1,-14.78
CC12CCC1C2C#N,60.53
OC1=NC=CC=CC1=O,-25.69
CC#CC1=NOC(N)=C1,58.91
CC12CC3OC1CC23C,8.33
CC12CC1(O)CC2=NO,2.14
CC1OCOC1C(C)=O,-117.13
CC12CC1OC2=O,-38.75
OC1CC2CN2CC1=O,-38.23
CC1OC1(C#C)C(C)=O,-0.03
CN=C1C=CN=NC=C1,111.93
CCN(CC#C)C(C)=O,-2.65
C1CC1C1=NC=CC=C1,46.29
CC1C2OC3C2OC13C,-18.85
OC1CC(NC1=O)C#C,-22.36
NC1=NC(=O)NN=C1,0.17
O=C1CC2(CN2)C=C1,16.69
CC1C2C3OC2C13O,19.24
NC1=C(O)NC(=O)N=C1,-49.52
CCC(OC(N)=O)C#C,-51.14
C1CC2NC2C=C1,46.80
CC1(CC1)C1=CN=NO1,35.62
O=CC1COC2CC2C1,-40.23
COC1CC(=O)C2CC12,-51.91
CC12OC1C(=O)CC=C2,-33.29
CCOCC12CC1OC2,-34.48
O=CC1=CC(=O)CCC1,-57.54
O=C1NC2COC12,-25.25
CCN1N=NC(CO)=N1,9.58
CC1=CC2CC(C2)CC1,22.67
COC12C(C)C1CC2=O,-31.87
CC1C2OC(=N)C(O)C12,-42.99
CC1CC2(C)CC12C#C,79.56
CC#CC(C)C#CCO,55.58
CC12NC1C(C#N)C2N,78.99
OC12COC3C4C(C14)C23,11.97
CCCC(O)(C=O)C#N,-52.32
N=C1COC(=O)C(=O)N1,-92.74
CCC(O)C(=O)C#CC,-44.00
CC1N2CC1(C)C2C=O,37.96
CCN1C2C(C)C2C1=O,-4.09
OCC1CC2C(O)C12O,-74.40
CC12COC3(CC3)C1O2,-29.97
NC1=CN2C=NNC2=N1,73.08
OC(C=O)C1CC1C#N,-22.04
CN1CC1CCOC=O,-56.05
CN1CC(C1)NC(C)=O,-32.56
C1CC2OCC3OC1C23,-50.56
CC1OCC1C1(C)CO1,-47.11
O=C1COC23CC12CC3,-4.03
CC1=NC2CC2C(=O)N1,-12.90
CCN(C)C(=O)NC=N,-51.53
CC#CC(C#C)C(C)C,84.30
CCOC1=CNN=C1,-4.77
CC1=C2C=CCC2CC1,27.23
NC(CC#CCO)C#N,43.07
OC12C(C=O)C1N1CC21,45.78
COCCC1=CCCC1,-37.96
CN1C(N)=CC(O)=C1N,-9.31
OCC1NC11CC2NC12,51.77
CN1C2CC1C2(N)C#N,114.33
NC1=COC=NC1=O,-41.68
CC1CC23CCC2C1O3,53.46
CC1(OC2CC12)C=O,-19.99
CN=C1OCC1C=O,-37.39
CCC1=CN(C)N=C1C,9.81
OCC12CCCC1CO2,-67.18
CC1(CC(C1)=NO)C#N,42.25
CN1C2CC1(C)C2(C)O,20.43
CC1NC(=O)C(=O)C1O,-111.55
CC1OCC2(C)COC12,-68.58
CC12CC1(CO)C1OC21,-6.27
CC1N(C)C=CC1=NO,14.01
CC1COCCN=CO1,-62.83
N=CN(CC#N)C=O,9.03
CC1CC11OCC1C#C,57.66
NC1=NN(CC#C)C=N1,95.46
CCC1OC2C(C)CC12,-19.65
CC1C(O)CN1C=O,-67.24
O=C1CCN2CC12C#C,64.91
CCCC1N=COC1=O,-78.40
NC12C(OC1=N)C2C#C,92.53
CC1C2N1C1CCC21C,67.12
C1CC23OCC2CCC13,-2.07
O=C1NCC2NC2C=C1,14.95
OC1C2CCN2CC1=O,-38.39
CC(CC#N)C1OC1C,-8.47
N=C1OCC2NC12C#C,75.04
O=CC1COCCN1,-61.27
CC1C2C=C(C)C(=O)N12,2.92
CC1CC2NC2C2OC12,13.34
OCC1CC2NC(=O)C12,-41.65
CC(OC(=O)C#C)C#N,5.38
OC1CC2C1C2(O)C#C,28.34
N=C1OC2C(C12)N1CC1,66.15
CC(CO)CN(C)C=O,-102.61
CC12CN3C4C(C14)C23,115.72
CN(C)C1=NC=CN=C1,32.98
NCC(OCCO)C#N,-53.89
CNC(C#N)C(C)C=O,-7.55
COC1(C)CCCC1C,-64.32
CC1C2C=CCC=CC12,51.51
O=CC12CCC1O2,-16.26
CC12OC3(C=O)C1OC23,9.49
OCC12CC3CC1C23,30.26
CCC(O)C(C)CO,-112.65
CC(C)(O)CCC1CO1,-83.33
CCCCCC(C)C=O,-71.92
CC1=NC=C(F)C=C1O,-70.81
CC12OC(=O)OC1C2O,-134.81
NC(C=O)=NC1COC1,-30.81
OC(C=O)C1CC2OC12,-57.34
COC1(CC1C#C)C=O,13.02
CN1C=NC2=C1NC=N2,64.61
CC1(O)COC(=O)C1=O,-147.75
CC12C3C4CN=C(C14)N23,166.52
CC1=CC2NC2CCC1,35.24
O=COCC1=NON=N1,-22.32
CC12CCC1(O2)C#C,57.07
O=CC1=CN2CCC2C1,13.07
CN=C1CC(C)C(=O)O1,-82.65
O=CNCC1=NCCO1,-68.00
CN1C=NC(=N1)C1CO1,22.74
NC1=NC2CCCC2O1,-35.67
CC1OC1(C)C(F)(F)F,-205.50
CN1C2CC(C=O)=CC12,22.77
CC(C=O)C1(C)CCO1,-68.70
CC1NC1CO,-23.15
CN1CC1C1CCC1=O,11.90
OC1CC1C1=CCCC1,-6.71
CC1C(=O)C2CC12CO,-38.73
CCOC(CN)C#N,-21.36
COCC1CC1(O)C#C,-1.01
CC([NH3+])C1=COC([O-])=C1,-68.61
CC(C#C)C(=O)CC#N,45.22
CC1CC(C)C(N1)C#N,16.96
CN1CC11C2C3CN2C13,148.27
CC1C2NC2C1O,6.52
C#CC1C2NC2C1C#N,152.86
OC1COC2C3CC12O3,-12.46
CC1C(C)C11CN2CC12,67.49
CNC1=CC(=O)N=NO1,-61.01
CC1(C)C2C1C(O)C2O,-48.76
O=C(C#N)C1NC2CC12,70.55
CC(C(O)C=O)C1CN1,-50.11
CC1(CC=O)OCC1=O,-86.09
CC1CN2N=CC=C12,67.89
CC1C2(O)CC2C11CC1,19.42
N#CC12CC3C1CC23,118.33
COC1C2C3CC1C23,33.15
COC1OCC(C)C1C,-100.39
NC1COC2=C1ON=C2,6.92
CC(C)C(C)C(C)C#C,16.65
O=COC1C2CC2C1=O,-60.96
COC1COC1CC#N,-29.87
CC(C1CO1)C1(C)CC1,-12.43
O=C1C=CC=CC2NC12,41.13
CC1=NNC(=O)C=C1,-7.15
CCC(C)(CO)C(C)O,-114.87
CC1C2CCCCC12C,-6.24
ON=C1COC1CC=O,-38.77
N#CCC12NC3C1CC23,131.16
C1C2OC1C1=C2CCC1,40.61
NC1=C(O)OC(=O)C=N1,-82.62
CC12C3OCC1COC23,-37.61
O=CN1CCNC(=O)C1,-81.67
C1C2OC22CC=CCC12,27.59
CN1C2CCNC(=O)C12,-8.72
CC1CC=C(C1)C#C,59.00
CCC1COCC1OC,-90.63
CC(O)(C#C)C(O)CO,-71.65
CCN(C)C1=COC=N1,-16.13
CC1=C(N)C(O)=C(O)N1,-53.46
NC1=CC(C=O)=C(N)N1,-4.53
CC(O)C1=COC(C)=N1,-70.85
NC12CC1(OCC2)C#N,25.75
CC1(C)C2C1C1CC2O1,19.93
CC1=C(O)NN=C1C=O,-35.23
CC1(O)CC2OCOC12,-98.83
O=CC12CN(C1)CC=C2,33.87
NC1=CNC(O)=C1C#C,44.00
C1CC23OCC2NC13,40.78
CC1C(C)C2=NC=NN12,62.32
N#CC12CC1C1CC2O1,65.87
OC12CC3(O)C1C=CC23,13.46
CCNC1=CNC(C)=C1,11.42
CN1CC2(CO2)C11CC1,38.04
COCC1=NNC(N)=C1,-1.88
N#CCCCC#CC#N,100.97
O=C1NCC11COC1,-33.83
O=COC1CC1CC#N,-28.98
CCC(O)C1C(C)N1C,-33.17
CC1=C(C)COC1,-35.36
C1OCC11C2OC=NC12,6.08
OC1CC11OCC1C#C,30.51
CC(CO)C1COCO1,-125.38
CC1C=CC2C(O)C12O,-36.73
CCC12CC1CN2C=O,-1.67
N=C1C=COC(C=O)=N1,-12.20
COC1CNC(=O)C1,-85.41
CN1N=NC(N)=C1CO,7.43
CC1(C)OCCNC1=O,-95.69
CC1(C)C2OCC12C=O,-27.88
CC1(C2CN2)C(O)C1O,-28.18
CC1C(C#N)C2CC12C,54.98
CC12CC1(O)CCC2=O,-62.68
COC(C)C1=CON=N1,-19.78
C1C2C=C3C=C1C1C3N21,145.45
CC1COC(OC1)C#N,-49.20
OC1CCOC(=O)C1=O,-146.04
C1NC11C=CC2NC12,94.92
C1CN1C1C=CC2NC12,98.55
CC(C)(NC(N)=O)C#N,-36.20
CC1(C)C=CCC1CO,-40.22
COC1=NC(C)C2CN12,2.96
CN=C1OCC2(C)CC12,-13.71
COC1CC1(N)CC#N,10.27
CC1C2CC1(CC#N)N2,90.00
OC1C2NC(=N)C12O,-4.65
CC(N)(C#N)C(O)C#C,45.26
C#CCCC1=COC=N1,41.81
OCC1COC(C=O)=N1,-87.80
OCC#CC1CC=CC1,30.19
N#CCOC1=NC=CO1,-9.86
CC1C2(C)OC(C)C12C,-20.25
NC(=[NH2+])CC(O)C([O-])=O,-115.54
O=C1C=CC2=C1N=NO2,12.79
CC1C2C3N2C1C3(C)C,63.58
CC1CC2CN2C1=O,-11.30
OC1(COC=NC1)C#C,1.63
NC1=CC(F)=NC(=O)N1,-76.67
CN1CC1C(=O)C(N)=O,-48.70
OC12C3C1C1C3C21C#N,129.10
NC(=O)N1C=NN=N1,20.82
CC1C(O)C(=O)C1O,-100.13
N#CC1=NON=C1,78.60
O=C1NCCC2CC2N1,-23.16
NC1=NNC(=O)N=C1N,-2.91
CC12C3N1C1=NC2C3=C1,192.44
OC1C=C(C=O)C2CC12,-22.87
CC1(OC(=O)C1N)C#N,-34.94
CC1CC2C3C4CC13N24,111.01
CN1C(CO)C1C1CC1,8.62
CC(C)C1=CCCCC1,-18.65
O=CCCOC=O,-113.65
COCCCCC(C)O,-113.23
NC(=O)C(CCO)C=O,-127.66
CCC1OC2CC(O)C12,-47.14
OC12C3OCC(C13)C2=O,-45.94
CCC1(O)C(O)C1(C)C,-85.03
OC1C2CC3CN2C13,34.15
CCC(=O)C1CC(=O)N1,-70.24
CCNC1=CN=NN1C,42.34
COCC(C)OCC#C,-30.64
CC1CC2(CO)C1N2C,-1.32
CC1OCOC11CC1O,-92.32
C#CC12CCC1CCC2,66.36
CCC1=C(N)ON=C1,-1.06
O=CC1CC2C=CCN12,27.20
O=C1CCC2=CCCN12,-24.25
OC12C3C=C4CN(C13)C24,54.71
CC1CC(N)C(=O)O1,-93.71
CC1OC1C(C)(O)C#C,-7.96
CC1=NN(CC#C)N=C1,101.76
CC1COC2CCC12C,-37.56
C1CC1C1C2C3CC2C13,108.24
COC1=NC=NC(N)=C1,-20.94
CC12OC3CC(C13)C2=O,-4.28
O=COCC1C2COC12,-61.40
OCC1CCC(=O)C=C1,-67.30
O=CCC1CN1,-3.46
CC12C3COC(C13)C2O,-32.01
CN1C=NC(C#C)=C1O,41.49
OCCOCCNC=O,-133.07
COC1=CC(C)=C(O)N1,-57.11
N#CC12CN1CC=CC2,84.13
O=CC1C2CN1C21CC1,81.10
NC(=O)OCCCC=O,-137.45
O=CC12CCC1NC2=O,-27.50
CC1CC(C)(C)N1C=O,-49.09
N#CC1C2C3OC2C13,100.21
C1CC1N1N=NN=N1,112.47
CCC(C(C)=O)C(N)=O,-104.14
CN1C2C3(CN3)CC12C,78.75
COC1(CCO)CC1,-68.68
C1CC2OC(O1)C1OC21,-65.13
CC(=O)C1CCC(=O)N1,-87.83
CN(C=N)C1=NNN=C1,64.48
N=C1N=CNC=C1C#C,106.14
N=C1OCC11CCC=C1,10.21
NC(=O)N1CC2(CC2)C1,-7.98
CC1=NC(=N)OC(N)=N1,-13.54
O=CC12NC3C4C1N4C23,109.72
CC12CN1C1C(C#C)C21,156.42
O=CN1N=CC=C1C=O,-16.72
CC1CCC2=C1OC=N2,-8.90
CC1=CC(=O)CC2CN12,7.94
COC1C(C)C1CCO,-72.76
CCC1=C(N)COC1=O,-83.78
C#CC12CC1OC2,73.93
CC12CN=CN1C=NC2,44.54
CCCC(C)OCCO,-116.55
OC1CC=C2C3OC3C12,18.38
CC1=CC2=C(N1)N=NN2,76.93
CC1C=CC(C)(C)C1C,-11.32
COCC12CC1OCO2,-79.88
OC1C2C3CC(C23)C1O,-30.22
O=CC1CCCC(=O)C1,-77.62
OC12CC3C=CCC1C23,27.54
CC(C)C1C(C)C1C=O,-37.76
C1CC11CC=CC=CC1,49.45
C1NC2=C(NC=N2)C=C1,55.91
O=COCC1=CCCC1,-69.33
N#CC1CC1C1COC1,32.65
CN=COC(=O)C#CC,-19.33
CC1OC(=N)C=C1N,-21.95
CC1OC(C)C(O)C=C1,-78.20
CC1CC2C3CC=C1C23,69.61
C1OC11C2NC1C21CO1,68.28
CCC1OC(=N)C1O,-62.47
N#CCC1C=CC2CC12,69.76
OC12CC3C1N3CC=C2,44.76
CCC1C(=O)C2CC12C,-11.88
OC1CC23CC12OCC3,-16.08
OCC12NC1C1COC21,15.40
CC1CC=CC(=O)C1,-35.49
CCC1COC11CC1O,-44.38
CCC12CC1C(CO)C2,-14.88
NCC(N)(C#N)C1CC1,48.55
CCCC1(O)CC(O)C1,-88.01
CCC1CCC(C)C1O,-72.35
CN1CC2(C)C3OC2C13,38.15
O=CCN1C=NNC1=O,-40.63
OC1(CC1C#N)C#N,48.41
N=C1CC2OC3C(O1)C23,0.79
O=C(OCC#N)N1CC1,-22.66
OC1COCC(=O)C1O,-147.90
OCCC12CN3CC1C23,48.61
C1CC1OC1=CON=N1,18.63
C1OC23CC4C(CC24)C13,64.17
CCCCC(C)C=O,-66.89
O=C1CC2CC1COC2,-70.62
CC1=COC=C1CCO,-62.72
CC1(CO)C2OC1C2O,-50.91
O=C1C2CCN2C1C#C,86.29
NC1=NC(O)=NO1,-37.50
O=C1C=CC=CC2CC12,24.79
CC1C(C)N1C1CCC1,30.41
[O-]C(=O)C12CC1NC2=[NH2+],-21.41
NC1=C(N)OC(=O)N1,-63.27
CC1(O)C2COC(=O)C12,-102.11
N#CCOC1=CNN=C1,43.66
CC12CC1CC2N1CC1,69.33
COC(C)(C#N)C(C)C,-37.14
O=CC(=O)C1=CCOC1,-68.01
C1C2OC2C2N=COC12,-24.05
CN1CC(O)CC1C#N,-7.13
CC1C2C3C2C1C3O,29.00
CC(C#C)C(O)C1CN1,34.35
OC1(CC1)C#CC=O,9.79
CN1CC=CC(C1)C#N,49.27
OCC1CCC=CCC1,-39.24
NC(=N)OC1=CN=NO1,4.64
CC(C)C(=O)C(F)(F)F,-220.79
CC(=O)NCC(O)C#C,-38.97
CC#CC12CC(O1)C2C,69.30
CCN1C(=N)CN=C1C,9.68
O=CC1CC2(CC2)C=C1,9.61
CCN=C1CCN1C=O,-15.30
O=CC1C2COCOC12,-74.26
OCC1=CCC2CC1O2,-32.17
NC(C(O)C#N)C(N)=O,-56.65
OC1C2OC2CC1C#C,7.57
OCCC12CC1OC=N2,-35.80
CN1C=CC=C1OC=O,-50.56
COC1(C#N)C(C)C1O,-29.42
CC1(C)C2CC2CC1=O,-28.74
CCCCC#CC1CC1,45.42
OC1C2COCC12C=O,-79.62
CN1C=CC(=O)C(F)=N1,-43.09
O=C1C=C(NC=N1)C#C,53.81
CCCC(=O)C#CC,-6.23
CC1NC(CC1=O)C#N,-2.22
CC(C)OC(=O)NC=N,-95.06
CC1(C)CCNC(=O)O1,-108.47
COC1CCC(CO)=C1,-66.50
CC1C(O)C2OC2C1=O,-84.26
COCC(C=O)C(N)=O,-122.76
COC1CN2C(C#C)C12,81.85
NC(=O)C1CC1CC#N,-5.70
NC(=N)C1=C(N)NN=N1,56.95
CC1C2OC3CN1CC23,3.11
CC1COC2(CC12)C=O,-46.78
C#CC1(CC2OC12)C#N,111.73
CC1OC(C#N)C1C#C,68.56
O=C1OCC2(NC12)C#C,20.03
O1C=NC=C2C=CN=C12,37.21
C#CC12C3CC1OC23,107.54
NC1=COC(=N)C(O)=N1,-30.52
C[NH2+]CC1=C([O-])OC=C1,-55.27
ON=C1CC=C(C1)C=O,-12.15
CCC1=CN=CC(N)=N1,18.66
CNC1=NC(=NO1)C#C,67.03
OC1C2(O)C3CC2C13O,-28.22
CC1(C)C2CCC=CC12,19.41
CC1N=CN(C)C1=N,22.64
CN1CC2(O)C(O)CC12,-34.67
C1C2CC3C=CCOC123,30.14
OC(CCC=O)C1CO1,-91.50
CCOCC(C)=NO,-58.51
OC12C3C4C1C4(C#C)C23,157.14
CC1=CCCC11CC1,24.07
C1OC=NC2C3OC2C13,27.71
OC1C2NC2C=C1C#N,50.18
CC1OC23CC4C2OC134,88.69
CC1=NN2N=NN=C2O1,78.02
C1OC23CC4CC2OC134,51.05
CC(OC=N)C#CC=O,1.39
COC1=C(NC=N1)C=O,-48.89
OCC12C3C1C1C3OC21,36.85
OC1CN2C1C21COC1,11.96
C(C1OCC=C1)N1CC1,17.19
CCC1(C)C2COCC12,-32.43
CC1(O)C2C=CCC12O,-41.03
NC1=C(C#N)C(=N)OC1,17.13
O=CNC(=O)C=O,-95.14
C1CC2=CCCC2=C1,32.80
CCC1OCC2CC1C2,-31.10
N#CC1CC=CCN1,52.48
C1C2CN1C1=CN=NN21,137.33
CC1(C)OC(=O)C2CC12,-76.72
N=COCC(=O)C1CO1,-61.46
CC1=CCC2C(O)CC12,-14.52
CC(=O)N1N=NOC1=O,-52.24
OCC(C#N)C1(O)CC1,-36.57
N#CC12CC(C1)CN2,67.94
CC1CC2=C(N1)ON=C2,24.88
CC1C(=O)CC1(C)C=O,-61.56
N#CC12CCC1(O2)C#N,81.81
O=CC12CC1C(O2)C#C,50.82
CC1COCCOC1C,-92.97
COC1CC1(OC)C#N,-21.75
O=C1NC2CC3CC1C23,2.54
CC1=CC2CC1CC2=O,-10.82
CC1CCC2(CO)NC12,-23.80
CN1N=NC=C1C=O,22.49
NC1C(COC1=O)C#C,-19.21
C1OC11C2C3CC1C23,69.16
CC1(O)C2OC=NC12C,-40.19
CCC1=C(C)C=C(C)O1,-44.08
CCCC1CC(=N)O1,-33.81
CCCC#CCCC#N,54.34
CC#CC1CC2(CO2)C1,49.27
CC1CC2CCC12C#C,83.25
CC12OC3C1CC23C=O,27.01
CC12C3CC(CN13)C2O,-7.44
OC1C2C3CN4C1C2C34,78.98
OCC12CC1C1CC1C2,6.62
OC1CC2=C(CCC2)C1,-27.72
CC1=CC2COC(C2)C1,-28.19
OCC(CO)N1CC1,-55.78
CCNC1=CN=NC=N1,50.54
COC1=CC=C(O)N1,-49.58
COCC1CCC1CO,-72.37
N#CCC1=NOC=N1,43.94
ON=C1C2C3C2C1C3O,48.47
CC1CC1(C#C)C(N)=O,17.82
CNC1=NNC(CO)=C1,-5.64
CCOC1CCC2CC12,-32.57
C1C2C3C=CC4C1C2C34,97.85
CC1OC2(C)C3CC2C13,7.60
C#CC1OC1C1CO1,38.89
CCCC(C)CO,-76.97
OC1C2N3CC3C12C=O,38.94
FC1=NOC=NC1=O,-50.37
O=C(C#N)C1OC1C#C,63.42
O=C1CC=C2CCC2O1,-40.27
CC(C)C1(CO)CO1,-77.60
CC1C(C)(O)C1(C)O,-82.78
CC(C)C1COC(N)=N1,-49.15
CC1C2C(C#C)C1C2=O,86.54
O=C1COC(C=C1)C#C,17.04
